id,observed_on,species_common,species_scientific,latitude,longitude,place_guess,quality_grade,native,introduced,threatened
339253442,2026-02-18,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.8755577929,-117.247999456,"Ellentown Rd, San Diego, CA, US",research,True,False,False
339250331,2026-02-15,Western Honey Bee,Apis mellifera,33.142728144,-116.291794235,"Anza-Borrego Desert State Park, US, CA",research,False,True,False
339248824,2026-02-18,Western Honey Bee,Apis mellifera,34.1445259,-118.1460186,"Marengo Ave & E Green St, Pasadena, CA 91105, USA",research,False,True,False
339244418,2026-02-18,Western Honey Bee,Apis mellifera,33.5309929429,-117.710506976,"Laguna Niguel, CA, USA",research,False,True,False
339244252,2026-02-18,Western Honey Bee,Apis mellifera,33.5300833285,-117.708495088,"Laguna Niguel, CA, USA",research,False,True,False
339244050,2026-02-18,Western Honey Bee,Apis mellifera,33.5301474378,-117.708488253,"Laguna Niguel, CA, USA",research,False,True,False
339237215,2026-02-18,Western Honey Bee,Apis mellifera,33.5301445816,-117.708479305,"Laguna Niguel, CA, USA",research,False,True,False
339228148,2026-02-18,All-dark Miner,Andrena perimelas,32.6722558,-117.2416094,"Cabrillo National Monument, 1800 Cabrillo Memorial Dr, San Diego, CA 92106, USA",research,False,False,False
339226496,2026-02-18,All-dark Miner,Andrena perimelas,32.6722558,-117.2416094,"Cabrillo National Monument, 1800 Cabrillo Memorial Dr, San Diego, CA 92106, USA",research,False,False,False
339221412,2026-02-18,Western Honey Bee,Apis mellifera,34.0153805556,-118.473586111,"Sunset Park, Santa Monica, CA 90405, USA",research,False,True,False
339214400,2026-02-18,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.843955,-116.997116667,"Carlton Hills Blvd, Santee, CA, US",research,True,False,False
339214111,2026-02-18,Western Honey Bee,Apis mellifera,32.874350673,-117.24489212,"San Diego County, US-CA, US",research,False,True,False
339213738,2026-02-18,Western Honey Bee,Apis mellifera,33.7295956909,-116.188914678,"Strada Way, Indio, CA, US",research,False,True,False
339213224,2026-02-18,Western Honey Bee,Apis mellifera,33.5543116667,-117.662086667,"Marguerite Pkwy, Mission Viejo, CA, US",research,False,True,False
339198879,2026-02-18,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.23071033,-117.37986501,"Camp Pendleton South Bldg 21415, Oceanside, CA 92058, USA",research,True,False,False
339195763,2026-02-18,Western Honey Bee,Apis mellifera,34.0206,-118.48728,"Broadway, Santa Monica, CA, US",research,False,True,False
339186668,2026-02-17,Western Honey Bee,Apis mellifera,32.94432,-116.29947,"Anza-Borrego Desert State Park, Julian, CA, US",research,False,True,False
339182252,2026-02-17,Western Honey Bee,Apis mellifera,32.5846011949,-117.104269855,"Egger Highlands, San Diego, CA, USA",research,False,True,False
339182158,2026-02-15,Western Honey Bee,Apis mellifera,33.1282444965,-117.267539688,"Palomar Airport Rd & El Camino Real, Carlsbad, CA 92008, USA",research,False,True,False
339181143,2026-02-17,Western Honey Bee,Apis mellifera,33.8283060997,-116.5212372,"Palm Springs, CA, USA",research,False,True,False
339181142,2026-02-17,Western Honey Bee,Apis mellifera,33.8282523,-116.5212024,"Palm Springs, CA, USA",research,False,True,False
339177502,2026-02-01,Valley Carpenter Bee,Xylocopa sonorina,34.4218979246,-119.716325388,"Santa Barbara County, US-CA, US",research,True,False,False
339172218,2026-02-16,Black-tailed Bumble Bee,Bombus melanopygus,32.944695,-117.118141667,"Los Peñasquitos Canyon Preserve, San Diego, CA, US",research,True,False,False
339156184,2025-01-27,Western Honey Bee,Apis mellifera,33.9766206886,-117.328566351,"Kim Wilcox Dr N, Riverside, CA, US",research,False,True,False
339136711,2026-02-17,All-dark Miner,Andrena perimelas,32.671995,-117.244811667,"Cabrillo National Monument, San Diego, CA, US",research,False,False,False
339136489,2026-02-17,All-dark Miner,Andrena perimelas,32.6719666667,-117.244775,"Cabrillo National Monument, San Diego, CA, US",research,False,False,False
339136274,2026-02-17,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.67297,-117.2444,"Cabrillo National Monument, San Diego, CA, US",research,True,False,False
339127064,2026-02-17,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.731705,-117.146636167,"El Prado, San Diego, CA, US",research,True,False,False
339119360,2026-02-17,Western Honey Bee,Apis mellifera,34.0167111667,-118.36487,"S Burnside Ave, Los Angeles, CA, US",research,False,True,False
339119275,2025-11-23,Fine striped sweat bee,Agapostemon subtilior,33.05545,-116.905158333,"Ramona, CA, US",research,True,False,False
339114246,2026-02-14,Western Honey Bee,Apis mellifera,34.2243506354,-118.787823468,"Simi Valley, CA, USA",research,False,True,False
339113901,2026-02-14,Western Honey Bee,Apis mellifera,34.2229922452,-118.799871951,"Simi Valley, CA, USA",research,False,True,False
339110473,2026-02-17,Western Honey Bee,Apis mellifera,34.13005,-118.20955,"Occidental College, Los Angeles, CA, US",research,False,True,False
339109425,2026-02-17,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.8935856652,-117.088425961,"San Diego, CA, US",research,True,False,False
339106577,2026-02-13,Black-tailed Bumble Bee,Bombus melanopygus,32.8273291308,-117.052908742,"San Diego County, US-CA, US",research,True,False,False
339105700,2026-02-16,Western Honey Bee,Apis mellifera,33.8358533333,-116.299705,"Desert Hot Springs, CA, US",research,False,True,False
339102430,2026-02-17,Western Honey Bee,Apis mellifera,32.7817497253,-117.012504578,La Mesa,research,False,True,False
339094174,2026-02-17,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.1453003081,-117.327502215,"Carlsbad, CA, USA",research,True,False,False
339093329,2026-02-17,Davidson's Longhorn Bee,Tetraloniella davidsoni,32.829705,-117.076316667,"Mission Trails Regional Park, San Diego, CA, US",research,False,False,False
339087345,2026-02-17,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.0972183126,-118.11552395,"Los Angeles County, US-CA, US",research,True,False,False
339079260,2026-01-24,Western Honey Bee,Apis mellifera,33.0808445,-117.061102833,"Kit Carson Park, Escondido, CA, US",research,False,True,False
339071264,2026-02-17,Western Honey Bee,Apis mellifera,32.8521390821,-117.251706091,"Paseo Dorado, San Diego, CA, US",research,False,True,False
339042882,2026-02-14,Western Honey Bee,Apis mellifera,33.5443526339,-117.724492244,"Orange County, CA, USA",research,False,True,False
339040897,2026-02-17,Western Honey Bee,Apis mellifera,34.01643055,-118.469038333,"Santa Monica College, Santa Monica, CA, US",research,False,True,False
339037935,2026-02-14,Western Honey Bee,Apis mellifera,33.5472570362,-117.721747457,"Orange County, CA, USA",research,False,True,False
338991380,2026-02-15,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.8147593329,-117.222249111,"San Diego County, US-CA, US",research,True,False,False
338984453,2026-02-15,Western Honey Bee,Apis mellifera,33.8901611111,-117.517030556,"Corona, CA, USA",research,False,True,False
338983382,2026-02-15,Western Honey Bee,Apis mellifera,33.8985777778,-117.507247222,"Corona, CA, USA",research,False,True,False
338983377,2026-02-15,Western Honey Bee,Apis mellifera,33.8985277778,-117.507252778,"Corona, CA, USA",research,False,True,False
338980279,2026-02-14,Western Honey Bee,Apis mellifera,33.584868555,-117.733345049,"Aliso Viejo, CA, USA",research,False,True,False
338979773,2026-02-14,Western Honey Bee,Apis mellifera,33.5451867776,-117.72323879,"Orange County, CA, USA",research,False,True,False
338979337,2026-02-14,Western Honey Bee,Apis mellifera,33.5504654138,-117.720126518,"Laguna Niguel, CA, USA",research,False,True,False
338978769,2026-02-11,Western Honey Bee,Apis mellifera,32.7459883333,-117.129738833,"30th St, San Diego, CA, US",research,False,True,False
338977996,2026-02-11,Western Honey Bee,Apis mellifera,33.2699861111,-116.413422222,"San Diego County, CA, USA",research,False,True,False
338977274,2025-11-29,Western Honey Bee,Apis mellifera,33.97082,-118.432711667,"Playa Del Rey, Los Angeles, CA, USA",research,False,True,False
338976673,2026-02-15,Western Honey Bee,Apis mellifera,33.7141533333,-117.620085,"Modjeska, CA, USA",research,False,True,False
338971789,2026-02-09,California Bumble Bee,Bombus californicus,34.2053,-118.8339,"Sapwi Trails Community Park, Thousand Oaks, CA, US",research,True,False,False
338959549,2026-02-14,Valley Carpenter Bee,Xylocopa sonorina,32.841894579,-117.189101367,"Kantor Ct, San Diego, CA, US",research,True,False,False
338944052,2026-02-16,Valley Carpenter Bee,Xylocopa sonorina,34.0440945,-117.759055,"S White Ave, Pomona, CA, US",research,True,False,False
338937676,2026-02-01,Western Honey Bee,Apis mellifera,34.1454549841,-118.162235207,"South Arroyo, Pasadena, CA, USA",research,False,True,False
338937546,2026-02-15,Western Honey Bee,Apis mellifera,34.1478083333,-118.052016667,"Los Angeles County Arboretum and Botanic Garden, Los Angeles County, US-CA, US",research,False,True,False
338927998,2026-02-16,Black-tailed Bumble Bee,Bombus melanopygus,32.8226383333,-117.078063833,"Mission Trails Regional Park, San Diego, CA, US",research,True,False,False
338922871,2026-02-15,Western Honey Bee,Apis mellifera,34.1247881064,-118.40758262,"Beverly Crest, Los Angeles, CA, USA",research,False,True,False
338918987,2026-02-16,Western Honey Bee,Apis mellifera,32.8108083333,-117.030966667,"Lake Murray, San Diego, CA, USA",research,False,True,False
338915232,2017-09-01,Western Honey Bee,Apis mellifera,33.8079198468,-118.179074046,"Long Beach, CA, USA",research,False,True,False
338914801,2026-02-15,Tripartite Sweat Bee,Halictus tripartitus,32.8176219957,-117.010476355,"Santee, CA, USA",research,True,False,False
338914339,2026-02-14,Western Honey Bee,Apis mellifera,34.050795,-116.402238333,"San Bernardino County, CA, USA",research,False,True,False
338910048,2026-02-15,Western Honey Bee,Apis mellifera,34.1291746395,-116.339583881,"Joshua Tree, CA, USA",research,False,True,False
338903406,2026-02-16,Western Honey Bee,Apis mellifera,32.7824111428,-117.018954903,"La Mesa, CA 91942, USA",research,False,True,False
338902718,2026-02-13,Western Honey Bee,Apis mellifera,32.5629116723,-117.1242305,"Tijuana Slough National Wildlife Refuge, Imperial Beach, CA, US",research,False,True,False
338893828,2026-02-16,Black-tailed Bumble Bee,Bombus melanopygus,32.9845010256,-117.024328764,"Durhullen Dr, Poway, CA, US",research,True,False,False
338893493,2026-02-15,Western Honey Bee,Apis mellifera,33.2848366667,-116.373396667,"Big Horn Rd, Borrego Springs, CA, US",research,False,True,False
338853690,2026-02-13,Western Honey Bee,Apis mellifera,33.7571319997,-116.4090881,"Rancho Mirage, CA 92270, USA",research,False,True,False
338838487,2026-02-12,Valley Carpenter Bee,Xylocopa sonorina,33.8231845439,-116.510619298,"Tahquitz Canyon at Civic, Palm Springs, CA 92262, USA",research,True,False,False
338838441,2026-02-12,Western Honey Bee,Apis mellifera,33.8231845439,-116.510619298,"Tahquitz Canyon at Civic, Palm Springs, CA 92262, USA",research,False,True,False
338838394,2026-02-12,Western Honey Bee,Apis mellifera,33.8231845439,-116.510619298,"Tahquitz Canyon at Civic, Palm Springs, CA 92262, USA",research,False,True,False
338826005,2026-02-14,Tripartite Sweat Bee,Halictus tripartitus,34.008363322,-117.576870441,"California, US",research,True,False,False
338822492,2026-02-14,Bicuspidaria Blazingstar-Shortface,Xeralictus bicuspidariae,33.02478,-114.624023,"Imperial County, CA, USA",research,True,False,False
338822247,2007-05-28,Lovely-horned Fairy Bee,Perdita callicerata,35.14278,-116.10389,"Zzyzx, CA, USA",research,True,False,False
338818298,2026-02-15,Western Honey Bee,Apis mellifera,33.2731666667,-116.424636667,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",research,False,True,False
338812577,2026-02-14,Western Honey Bee,Apis mellifera,34.1143416667,-117.714936667,"California Botanic Garden, Claremont, CA, US",research,False,True,False
338812221,2026-02-15,Western Honey Bee,Apis mellifera,34.1451111667,-118.051163833,"Arboretum, Arcadia, CA, US",research,False,True,False
338804999,2026-02-14,Valley Carpenter Bee,Xylocopa sonorina,34.407805,-119.729758333,"Calle Andalucia, Santa Barbara, CA, US",research,True,False,False
338803151,2026-02-11,Blue-Phacelia Miner,Andrena palpalis,32.851995,-116.250236667,"Anza-Borrego Desert State Park, Julian, CA, US",research,True,False,False
338802591,2026-02-15,Western Honey Bee,Apis mellifera,34.1478567007,-118.03672056,"Los Angeles County, US-CA, US",research,False,True,False
338799078,2026-02-11,Blue-Phacelia Miner,Andrena palpalis,32.8523083505,-116.250447497,"Anza-Borrego Desert State Park, Julian, CA, US",research,True,False,False
338797634,2026-02-11,Blue-Phacelia Miner,Andrena palpalis,32.852405,-116.250528333,"Anza-Borrego Desert State Park, Julian, CA, US",research,True,False,False
338796689,2026-02-15,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.6582068215,-117.607325613,"Rancho Santa Margarita, CA 92688, USA",research,True,False,False
338790705,2026-02-15,Western Carpenter Bee,Xylocopa californica,32.7607738341,-116.998561439,"Casa De Oro-Mount Helix, CA, USA",research,True,False,False
338789486,2026-02-15,Fine striped sweat bee,Agapostemon subtilior,32.7607335472,-116.998528953,"Casa De Oro-Mount Helix, CA, USA",research,True,False,False
338786510,2026-02-15,Western Honey Bee,Apis mellifera,33.0041083333,-117.272653333,"San Elijo Lagoon Ecological Reserve, Encinitas, CA, US",research,False,True,False
338782716,2026-02-15,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.2137407,-118.2107008,"La Cañada Flintridge, CA 91011, USA",research,True,False,False
338778111,2026-02-15,Valley Carpenter Bee,Xylocopa sonorina,33.7505583333,-116.358261667,"Bougainvillea Cir, Palm Desert, CA, US",research,True,False,False
338776222,2026-02-15,Western Honey Bee,Apis mellifera,33.8282985997,-116.5212694,"Palm Springs, CA 92262, USA",research,False,True,False
338775978,2026-02-15,Western Honey Bee,Apis mellifera,33.8282985997,-116.5212694,"Palm Springs, CA 92262, USA",research,False,True,False
338773796,2026-02-15,Yellow-faced Bumble Bee,Bombus vosnesenskii,32.821755,-117.0774305,"Mission Trails Regional Park, San Diego, CA, US",research,True,False,False
338771626,2026-02-15,Western Honey Bee,Apis mellifera,34.2024587575,-118.87414299,91360,research,False,True,False
338764646,2026-02-15,Western Honey Bee,Apis mellifera,32.7727440517,-116.91667892,"Hidden Mesa Rd, El Cajon, CA, US",research,False,True,False
338764282,2026-02-14,California Digger Bee,Anthophora californica,33.9492248082,-117.704386833,"Chino Hills, CA, USA",research,True,False,False
338764271,2026-02-13,Black-tailed Bumble Bee,Bombus melanopygus,33.6625102526,-117.659183539,"Lake Forest, CA, USA",research,True,False,False
338762678,2026-02-15,Yellow-faced Bumble Bee,Bombus vosnesenskii,33.001776664,-117.275673027,"San Diego County Coastal Bike Rte N, Solana Beach, CA, US",research,True,False,False
338762026,2026-02-14,Western Honey Bee,Apis mellifera,32.8687366667,-116.975328333,"Michala Pl, Santee, CA, US",research,False,True,False
338761635,2026-02-15,Western Honey Bee,Apis mellifera,32.8523577931,-117.00621203,"Santee Recreational Lakes, Santee, CA, USA",research,False,True,False
338760488,2026-02-14,California Bumble Bee,Bombus californicus,34.1483533317,-118.956428133,"Hidden Valley, CA 91361, USA",research,True,False,False
338758194,2026-02-15,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.1267138333,-118.253603333,"S Glendale Ave, Glendale, CA, US",research,True,False,False
338756249,2026-02-14,Yellow-faced Bumble Bee,Bombus vosnesenskii,34.1485187037,-118.958809264,"Hidden Valley, CA 91361, USA",research,True,False,False
338751938,2026-02-14,California Digger Bee,Anthophora californica,33.9495900896,-117.704515438,"Chino Hills, CA, USA",research,True,False,False
338746897,2026-02-15,Western Honey Bee,Apis mellifera,33.6654357546,-117.842880358,"San Joaquin Marsh, Irvine, CA 92612, USA",research,False,True,False
338737327,2026-02-14,Western Honey Bee,Apis mellifera,34.7458038333,-117.33769225,"Vista Rd WB & Helendale Rd, Helendale, CA 92342, USA",research,False,True,False
338733338,2026-02-09,Tansy Mustard Sweat Bee,Lasioglossum sisymbrii,33.652672,-117.888528,"Upper Newport Bay Nature Preserve, Newport Beach, CA, US",research,True,False,False
338725649,2026-02-11,Barrel Cactus Shortface,Dufourea echinocacti,32.8746033333,-116.2192,"Anza-Borrego Desert State Park, Julian, CA, US",research,True,False,False
338688678,2026-02-14,Western Honey Bee,Apis mellifera,34.2779654971,-118.804040008,"Simi Valley, CA, USA",research,False,True,False
